0,2022/9/9,,,,,,,,,,,,
27,2022/3/10,27.0,乾隆朝制科、科举与乾嘉经史考据学的兴起,杨青华,安徽大学学报(哲学社会科学版),期刊,,269.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=27&recid=&FileName=ADZS202202005&DbName=CJFDLAST2022&DbCode=CJFD&yx=&pr=&URLID=, 杨青华,博学鸿词; 经学保举; 科举; 经学; 史学; 乾嘉考据学;,社会科学Ⅱ辑; 哲学与人文科学; 社会科学Ⅰ辑,中国古代史; 哲学; 中国政治与国际政治
28,2022/3/10,28.0,邓廷桢幕府与“后姚鼐时代”桐城派的传衍,张知强,安徽大学学报(哲学社会科学版),期刊,,180.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=28&recid=&FileName=ADZS202202006&DbName=CJFDLAST2022&DbCode=CJFD&yx=&pr=&URLID=, 张知强,桐城派; 邓廷桢幕府; 管同; 方东树;,社会科学Ⅱ辑; 哲学与人文科学,中国文学
29,2022/3/10,29.0,税收法定控权功能的反思及其替代,侯卓; 韩龙河,安徽大学学报(哲学社会科学版),期刊,,374.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=29&recid=&FileName=ADZS202202007&DbName=CJFDLAST2022&DbCode=CJFD&yx=&pr=&URLID=, 侯卓1 韩龙河2,税收法定; 财政控权; 治理; 支出基准; 预算管理;,社会科学Ⅱ辑; 社会科学Ⅰ辑,经济法
30,2022/3/10,30.0,论刑事审判中大数据证据的审查,卫晨曙,安徽大学学报(哲学社会科学版),期刊,1.0,790.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=30&recid=&FileName=ADZS202202009&DbName=CJFDLAST2022&DbCode=CJFD&yx=&pr=&URLID=, 卫晨曙,大数据证据; 证据可靠性; 鉴真; 机器学习; 源代码;,社会科学Ⅱ辑; 社会科学Ⅰ辑,诉讼法与司法制度
31,2022/1/10,31.0,旅游体验质量对游客目的地忠诚的影响机制研究,吴文智; 唐培,安徽大学学报(哲学社会科学版),期刊,1.0,1623.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=31&recid=&FileName=ADZS202201016&DbName=CJFDLAST2022&DbCode=CJFD&yx=&pr=&URLID=, 吴文智1 唐培2,传统村落; 旅游体验; 游客满意; 目的地忠诚;,社会科学Ⅱ辑; 经济与管理科学,旅游
32,2022/1/10,32.0,工作嵌入与工作绩效关系的元分析,姚山季; 郑新诺,安徽大学学报(哲学社会科学版),期刊,,965.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=32&recid=&FileName=ADZS202201015&DbName=CJFDLAST2022&DbCode=CJFD&yx=&pr=&URLID=, 姚山季 郑新诺,工作嵌入; 工作绩效; 元分析; 调节效应;,社会科学Ⅱ辑; 经济与管理科学,企业经济
33,2022/1/10,33.0,虹吸还是溢出?——“强省会”战略的经济增长极效应分析,吴传清; 孟晓倩,安徽大学学报(哲学社会科学版),期刊,1.0,1400.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=33&recid=&FileName=ADZS202201014&DbName=CJFDLAST2022&DbCode=CJFD&yx=&pr=&URLID=, 吴传清 孟晓倩,强省会; 虹吸效应; 溢出效应; 增长极; 都市圈;,社会科学Ⅱ辑; 经济与管理科学,经济体制改革
34,2022/1/10,34.0,马克思主义的历时价值理论：技术进步测度视角,魏峰,安徽大学学报(哲学社会科学版),期刊,1.0,228.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=34&recid=&FileName=ADZS202201013&DbName=CJFDLAST2022&DbCode=CJFD&yx=&pr=&URLID=, 魏峰,马克思主义; 共时价值; 历时价值; 技术进步测度;,社会科学Ⅱ辑; 经济与管理科学,经济理论及经济思想史
35,2022/1/10,35.0,“肆言”与“肆权”:清末己亥“废立”流言的形成及影响,程丽红; 刘斌,安徽大学学报(哲学社会科学版),期刊,,250.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=35&recid=&FileName=ADZS202201007&DbName=CJFDLAST2022&DbCode=CJFD&yx=&pr=&URLID=," 程丽红1 刘斌1,2",戊戌政变; 流言; 媒介; 报刊; 报律; 慈禧; 光绪帝;,社会科学Ⅱ辑; 哲学与人文科学; 信息科技,中国近现代史; 新闻与传媒
36,2022/1/10,36.0,重构职业共同体：南京国民政府初期的上海新闻记者联合会,赵建国,安徽大学学报(哲学社会科学版),期刊,,270.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=36&recid=&FileName=ADZS202201008&DbName=CJFDLAST2022&DbCode=CJFD&yx=&pr=&URLID=, 赵建国,上海新闻记者联合会; 职业共同体; 新闻团体; 新闻职业化;,社会科学Ⅱ辑; 哲学与人文科学; 信息科技,中国近现代史; 新闻与传媒
37,2022/1/10,37.0,政府、媒体与公众的风险互动:公共卫生事件舆论引导模型,杨小雨; 曾庆香,安徽大学学报(哲学社会科学版),期刊,1.0,1112.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=37&recid=&FileName=ADZS202201009&DbName=CJFDLAST2022&DbCode=CJFD&yx=&pr=&URLID=, 杨小雨1 曾庆香2,公共卫生事件; 新冠肺炎; 议程设置; 舆论引导;,社会科学Ⅱ辑; 信息科技; 医药卫生科技,新闻与传媒; 预防医学与卫生学
38,2022/1/10,38.0,从东南邹鲁、程朱阙里到新安理学:宋元明清时期徽州地域文化认同的建构,卞利; 马德璟,安徽大学学报(哲学社会科学版),期刊,,796.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=38&recid=&FileName=ADZS202201001&DbName=CJFDLAST2022&DbCode=CJFD&yx=&pr=&URLID=, 卞利1 马德璟2,东南邹鲁; 程朱阙里; 文化认同; 新安理学; 朱熹; 二程; 徽州;,社会科学Ⅱ辑; 哲学与人文科学,中国古代史; 哲学
39,2022/1/10,39.0,论王阳明悟道的三重体证——兼辨“神秘主义”论,刘青衢,安徽大学学报(哲学社会科学版),期刊,,502.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=39&recid=&FileName=ADZS202201002&DbName=CJFDLAST2022&DbCode=CJFD&yx=&pr=&URLID=, 刘青衢,王阳明; 悟道; 体证; 神秘主义;,社会科学Ⅱ辑; 哲学与人文科学,哲学
40,2022/1/10,40.0,给予者，抑或受予者?——论马里翁对自我的激进化理解,朱刚,安徽大学学报(哲学社会科学版),期刊,,407.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=40&recid=&FileName=ADZS202201003&DbName=CJFDLAST2022&DbCode=CJFD&yx=&pr=&URLID=, 朱刚,现象学还原; 自我; 给予者; 受予者; 马里翁;,社会科学Ⅱ辑; 哲学与人文科学,哲学
41,2022/1/10,41.0,论跨文化研究的殖民无意识,顾明栋,安徽大学学报(哲学社会科学版),期刊,,402.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=41&recid=&FileName=ADZS202201004&DbName=CJFDLAST2022&DbCode=CJFD&yx=&pr=&URLID=, 顾明栋,殖民无意识; 文化无意识; 精神殖民; 去殖民化; 汉学主义;,社会科学Ⅱ辑; 哲学与人文科学,文化
42,2022/1/10,42.0,诗律自由平衡说,孙立尧,安徽大学学报(哲学社会科学版),期刊,,214.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=42&recid=&FileName=ADZS202201005&DbName=CJFDLAST2022&DbCode=CJFD&yx=&pr=&URLID=, 孙立尧,诗律; 反语法性; 语序; 格律诗; 自由诗;,社会科学Ⅱ辑; 哲学与人文科学,文艺理论
43,2022/1/10,43.0,语言演变中的语素化与去语素化——基于称呼语“亲”演变过程的考察,张宏国,安徽大学学报(哲学社会科学版),期刊,,540.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=43&recid=&FileName=ADZS202201006&DbName=CJFDLAST2022&DbCode=CJFD&yx=&pr=&URLID=, 张宏国,“亲”; 语素化; 去语素化; 去范畴化;,社会科学Ⅱ辑; 哲学与人文科学,中国语言文字
44,2022/1/10,44.0,侵犯公民个人信息罪刑法适用的调整和重构,刘宪权; 王哲,安徽大学学报(哲学社会科学版),期刊,,1915.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=44&recid=&FileName=ADZS202201010&DbName=CJFDLAST2022&DbCode=CJFD&yx=&pr=&URLID=, 刘宪权 王哲,《个人信息保护法》; 刑法规定调整; 个人信息; 违反国家有关规定; 法益; 情节严重;,社会科学Ⅱ辑; 社会科学Ⅰ辑,行政法及地方法制; 刑法
45,2022/1/10,45.0,网络服务提供者权力异化及法律规制,张锐智; 李柏萱,安徽大学学报(哲学社会科学版),期刊,2.0,464.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=45&recid=&FileName=ADZS202201011&DbName=CJFDLAST2022&DbCode=CJFD&yx=&pr=&URLID=, 张锐智 李柏萱,网络服务提供者; 技术鸿沟; 权力异化; 正当程序; 网络中立;,社会科学Ⅱ辑; 社会科学Ⅰ辑,行政法及地方法制
46,2022/1/10,46.0,破解强制—任意二分困局:公司法规则约束力分层体系确立论——兼评《公司法(修订草案)》,周雪梅; 朱庆,安徽大学学报(哲学社会科学版),期刊,,1106.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=46&recid=&FileName=ADZS202201012&DbName=CJFDLAST2022&DbCode=CJFD&yx=&pr=&URLID=, 周雪梅 朱庆,强制性规则; 任意性规则; 三元逻辑; 约束力分层; 光谱化;,社会科学Ⅱ辑; 社会科学Ⅰ辑,经济法
47,2021/11/10,47.0,货币政策、交通通达性与区域房价分化,徐亚平; 姜燕,安徽大学学报(哲学社会科学版),期刊,,466.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=47&recid=&FileName=ADZS202106016&DbName=CJFDLAST2022&DbCode=CJFD&yx=&pr=&URLID=, 徐亚平 姜燕,货币政策; 交通通达性; 区域房价分化; 房地产; 一线城市;,社会科学Ⅱ辑; 经济与管理科学,宏观经济管理与可持续发展; 交通运输经济; 金融; 投资
48,2021/11/10,48.0,财务总监与董秘兼任能提高上市公司会计稳健性吗?,路军伟; 王甜甜,安徽大学学报(哲学社会科学版),期刊,3.0,603.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=48&recid=&FileName=ADZS202106017&DbName=CJFDLAST2022&DbCode=CJFD&yx=&pr=&URLID=, 路军伟 王甜甜,财务总监; 董事会秘书; 会计稳健性; 财务总监与董秘兼任; 会计信息质量;,社会科学Ⅱ辑; 经济与管理科学,企业经济; 金融; 证券; 投资
49,2021/11/10,49.0,清代徽商在江西鄱阳县石门镇的活动,王振忠,安徽大学学报(哲学社会科学版),期刊,,134.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=49&recid=&FileName=ADZS202106001&DbName=CJFDLAST2022&DbCode=CJFD&yx=&pr=&URLID=, 王振忠,徽商; 鄱阳县; 石门镇; 徽州; 会馆; 建布; 低潮银;,社会科学Ⅱ辑; 哲学与人文科学; 经济与管理科学,中国古代史; 贸易经济
